roll,paper_code,scgpa,cgpa
21011001001,1800265468,0.67,1.58
21011001001,1800265786,3.17,3.17
21011001001,1800265813,0.77,1.49
21011001001,1800265932,0.5,1.3
21011001005,1800265291,4.0,4.29
21011001005,1800265329,4.58,4.58
21011001005,1800265468,3.79,4.63
21011001005,1800265494,6.08,6.08
21011001005,1800265498,4.0,5.04
21011001005,1800265786,6.08,6.08
21011001005,1800265787,4.75,5.42
21011001005,1800265788,4.79,5.21
21011001005,1800265813,3.46,4.74
21011001005,1800265929,4.75,5.42
21011001005,1800265930,5.92,5.58
21011001005,1800265932,3.0,4.62
21011001006,1800265291,3.92,4.33
21011001006,1800265329,4.75,4.75
21011001006,1800265468,3.04,4.24
21011001006,1800265494,5.75,5.75
21011001006,1800265786,7.0,7.0
21011001006,1800265787,4.67,5.83
21011001006,1800265788,4.04,5.24
21011001006,1800265813,1.69,4.3
21011001006,1800265929,4.67,5.83
21011001006,1800265931,5.31,5.26
21011001006,1800265932,3.92,4.99
21011003001,1800265238,8.46,8.46
21011003001,1800265299,8.04,8.25
21011003001,1800265589,7.21,7.9
21011003001,1800265760,7.08,7.68
21011003001,1800266011,8.37,7.81
21011003002,1800265238,6.29,6.29
21011003002,1800265299,3.88,5.08
21011003002,1800265362,6.29,6.29
21011003002,1800265587,7.29,7.29
21011003002,1800265589,2.67,4.61
21011003002,1800265758,5.04,6.17
21011003002,1800265759,3.54,5.29
21011003002,1800265760,3.19,4.73
21011003002,1800266007,5.04,6.17
21011003002,1800266008,4.2,5.51
21011003002,1800266010,4.11,5.14
21011003002,1800266011,6.41,5.39
21011003003,1800265238,2.5,2.5
21011003003,1800265299,2.08,2.29
21011003003,1800265362,2.5,2.5
21011003003,1800265589,0.88,1.82
21011003003,1800265757,3.0,3.0
21011003003,1800265760,0.65,1.63
21011003003,1800266008,0.87,1.98
21011003003,1800266011,2.45,1.79
21011003004,1800265238,8.0,8.0
21011003004,1800265299,7.42,7.71
21011003004,1800265589,4.92,6.78
21011003004,1800265759,4.92,6.78
21011003004,1800265760,5.0,6.31
21011003004,1800266010,5.53,6.44
21011003004,1800266011,6.33,6.42
21011003006,1800265238,5.42,5.42
21011003006,1800265299,4.33,4.88
21011003006,1800265362,5.42,5.42
21011003006,1800265587,5.42,5.42
21011003006,1800265588,5.5,5.46
21011003006,1800265589,4.92,5.28
21011003006,1800265757,5.42,5.42
21011003006,1800265758,6.38,5.9
21011003006,1800265759,4.92,5.57
21011003006,1800265760,4.92,5.4
21011003006,1800266006,6.17,6.17
21011003006,1800266008,5.66,6.4
21011003006,1800266010,6.65,6.46
21011003006,1800266011,5.62,6.3
21011003008,1800265238,7.38,7.38
21011003008,1800265299,6.71,7.48
21011003008,1800265362,8.25,8.25
21011003008,1800265588,7.38,7.81
21011003008,1800265589,7.46,7.69
21011003008,1800265760,7.77,7.71
21011003008,1800266011,7.95,7.76
21011003009,1800265238,4.46,4.46
21011003009,1800265299,4.88,4.67
21011003009,1800265362,4.46,4.46
21011003009,1800265589,2.67,4.0
21011003009,1800265757,4.46,4.46
21011003009,1800265758,5.75,5.1
21011003009,1800265759,3.17,4.46
21011003009,1800265760,3.73,4.27
21011003009,1800266011,5.12,4.43
21011003012,1800265238,6.79,6.79
21011003012,1800265299,5.63,6.21
21011003012,1800265362,6.79,6.79
21011003012,1800265587,7.79,7.79
21011003012,1800265588,6.29,7.04
21011003012,1800265589,5.46,6.51
21011003012,1800265760,6.73,6.57
21011003012,1800266011,5.91,6.44
21011003014,1800265238,5.5,5.5
21011003014,1800265299,5.33,5.42
21011003014,1800265362,5.5,5.5
21011003014,1800265587,5.5,5.5
21011003014,1800265588,6.08,5.79
21011003014,1800265589,4.25,5.28
21011003014,1800265757,6.25,6.25
21011003014,1800265759,5.75,6.36
21011003014,1800265760,6.96,6.52
21011003014,1800266006,6.25,6.25
21011003014,1800266008,6.62,6.65
21011003014,1800266011,7.41,6.86
21011003015,1800265238,8.17,8.17
21011003015,1800265299,7.33,7.75
21011003015,1800265589,4.75,6.75
21011003015,1800265759,5.63,7.04
21011003015,1800265760,6.54,6.91
21011003015,1800266011,6.58,6.84
21011003016,1800265238,8.33,8.33
21011003016,1800265299,7.88,8.1
21011003016,1800265589,5.04,7.08
21011003016,1800265759,5.79,7.33
21011003016,1800265760,7.19,7.3
21011003016,1800266011,7.79,7.39
21011003018,1800265238,5.42,5.42
21011003018,1800265299,4.96,5.19
21011003018,1800265362,5.42,5.42
21011003018,1800265587,6.42,6.42
21011003018,1800265588,5.96,6.19
21011003018,1800265589,3.71,5.36
21011003018,1800265760,1.96,4.46
21011003018,1800266006,7.29,7.29
21011003018,1800266007,5.96,6.63
21011003018,1800266008,4.2,5.81
21011003018,1800266010,3.38,5.17
21011003018,1800266011,4.62,5.06
21011003020,1800265238,7.71,7.71
21011003020,1800265299,6.08,6.9
21011003020,1800265588,6.08,6.9
21011003020,1800265589,6.5,6.76
21011003020,1800265758,6.08,6.9
21011003020,1800265760,7.0,6.83
21011003020,1800266011,7.75,7.0
21011005001,1800265395,4.17,4.17
21011005001,1800265531,0.96,2.88
21011005001,1800265771,3.5,3.83
21011005001,1800265773,1.68,2.54
21011005001,1800265901,2.88,3.51
21011005001,1800265903,0.88,2.3
21011005003,1800265395,6.79,6.79
21011005003,1800265531,4.04,5.49
21011005003,1800265548,8.04,8.04
21011005003,1800265549,4.37,6.2
21011005003,1800265771,5.13,6.58
21011005003,1800265773,4.79,5.47
21011005003,1800265900,6.46,7.25
21011005003,1800265901,4.04,6.18
21011005003,1800265903,3.72,5.12
21011101001,1800265291,4.58,4.5
21011101001,1800265329,4.42,4.42
21011101001,1800265468,6.23,6.09
21011101001,1800265494,6.29,6.29
21011101001,1800265498,5.75,6.02
21011101001,1800265786,6.29,6.29
21011101001,1800265787,5.75,6.02
21011101001,1800265788,6.23,6.09
21011101001,1800265813,2.54,5.17
21011101001,1800265928,6.29,6.29
21011101001,1800265929,6.75,6.52
21011101001,1800265930,6.92,6.66
21011101001,1800265931,6.85,6.71
21011101001,1800265932,3.27,6.0
21011101002,1800265291,7.33,7.67
21011101002,1800265468,5.12,6.77
21011101002,1800265813,3.54,6.42
21011101002,1800265931,6.92,7.3
21011101002,1800265932,5.08,6.84
21011103003,1800265238,7.54,7.54
21011103003,1800265299,7.17,7.35
21011103003,1800265589,6.65,7.11
21011103003,1800265760,6.04,6.83
21011103003,1800266008,7.34,7.35
21011103003,1800266011,6.88,7.09
21011103004,1800265238,8.83,8.83
21011103004,1800265299,8.42,8.63
21011103004,1800265589,7.92,8.38
21011103004,1800265760,8.42,8.39
21011103004,1800266011,8.88,8.49
21011103006,1800265238,6.79,6.79
21011103006,1800265299,3.75,5.27
21011103006,1800265362,6.79,6.79
21011103006,1800265587,6.79,6.79
21011103006,1800265588,3.75,5.27
21011103006,1800265589,2.15,4.18
21011103006,1800265758,6.63,6.71
21011103006,1800265760,4.15,5.1
21011103006,1800266008,4.8,6.04
21011103006,1800266011,6.88,5.96
21011103007,1800265238,7.04,7.04
21011103007,1800265299,5.08,6.06
21011103007,1800265362,7.04,7.04
21011103007,1800265588,6.96,7.0
21011103007,1800265589,4.88,6.26
21011103007,1800265757,7.04,7.04
21011103007,1800265759,6.12,6.69
21011103007,1800265760,6.85,6.73
21011103007,1800266006,7.79,7.79
21011103007,1800266011,6.42,6.97
21011103014,1800265238,7.71,7.71
21011103014,1800265299,6.5,7.1
21011103014,1800265588,7.67,7.69
21011103014,1800265589,6.62,7.31
21011103014,1800265760,7.42,7.34
21011103014,1800266008,7.42,7.59
21011103014,1800266011,6.65,7.36
21011103015,1800265238,6.04,6.04
21011103015,1800265299,4.04,5.04
21011103015,1800265362,6.04,6.04
21011103015,1800265589,1.46,3.78
21011103015,1800265760,0.85,3.02
21011103015,1800266011,1.84,2.77
21011103016,1800265238,5.96,5.96
21011103016,1800265299,5.83,5.9
21011103016,1800265587,6.96,6.96
21011103016,1800265588,6.71,6.83
21011103016,1800265589,5.88,6.5
21011103016,1800265760,5.38,6.21
21011103016,1800266008,6.57,6.74
21011103016,1800266011,5.46,6.19
21011103019,1800265238,4.17,4.17
21011103019,1800265299,2.21,3.69
21011103019,1800265362,5.17,5.17
21011103019,1800265587,6.04,6.04
21011103019,1800265589,1.46,3.19
21011103019,1800265757,6.04,6.04
21011103019,1800265758,3.08,4.56
21011103019,1800265760,1.62,2.99
21011103019,1800266007,3.08,4.56
21011103019,1800266008,2.07,3.68
21011103019,1800266011,3.23,3.16
21011105005,1800265395,6.08,6.08
21011105005,1800265531,3.88,5.65
21011105005,1800265548,6.96,6.96
21011105005,1800265549,6.25,6.6
21011105005,1800265771,6.25,6.6
21011105005,1800265773,1.36,4.47
21011105005,1800265900,7.0,6.98
21011105005,1800265901,4.96,6.27
21011105005,1800265902,6.93,6.45
21011105005,1800265903,5.48,4.68
21011201001,1800265291,1.5,2.58
21011201001,1800265329,3.67,3.67
21011201001,1800265468,1.38,2.16
21011201001,1800265494,3.67,3.67
21011201001,1800265498,1.5,2.58
21011201001,1800265786,3.67,3.67
21011201001,1800265787,1.5,2.58
21011201001,1800265813,1.5,2.0
21011201001,1800265928,3.67,3.67
21011201001,1800265930,2.08,2.41
21011201001,1800265932,2.29,2.2
21011201005,1800265291,5.0,5.75
21011201005,1800265329,6.5,6.5
21011201005,1800265468,2.85,4.73
21011201005,1800265494,6.5,6.5
21011201005,1800265498,5.0,5.75
21011201005,1800265813,2.46,4.17
21011201005,1800265928,6.5,6.5
21011201005,1800265929,7.33,6.92
21011201005,1800265930,6.69,6.84
21011201005,1800265931,5.88,6.6
21011201005,1800265932,2.38,5.77
21011201007,1800265291,6.5,7.02
21011201007,1800265329,7.54,7.54
21011201007,1800265468,5.92,6.64
21011201007,1800265498,6.5,7.02
21011201007,1800265787,7.5,7.52
21011201007,1800265788,5.92,6.96
21011201007,1800265813,3.38,6.08
21011201007,1800265930,7.42,7.49
21011201007,1800265931,5.13,6.91
21011201007,1800265932,3.54,6.25
21011201011,1800265291,3.21,5.25
21011201011,1800265329,7.29,7.29
21011201011,1800265468,2.23,4.19
21011201011,1800265498,3.21,5.25
21011201011,1800265787,3.21,5.25
21011201011,1800265788,2.23,4.19
21011201011,1800265813,3.0,3.9
21011201011,1800265929,4.38,5.83
21011201011,1800265930,3.04,4.85
21011201011,1800265931,5.75,5.07
21011201011,1800265932,2.29,4.52
21011201013,1800265291,3.29,4.19
21011201013,1800265329,5.08,5.08
21011201013,1800265468,3.54,4.5
21011201013,1800265494,5.08,5.08
21011201013,1800265498,4.96,5.02
21011201013,1800265786,6.25,6.25
21011201013,1800265787,5.83,6.04
21011201013,1800265788,4.35,5.45
21011201013,1800265813,3.5,4.97
21011201013,1800265928,7.25,7.25
21011201013,1800265929,6.83,7.04
21011201013,1800265930,5.15,6.38
21011201013,1800265931,5.0,6.04
21011201013,1800265932,3.33,5.51
21011203001,1800265238,3.96,3.96
21011203001,1800265299,3.04,3.94
21011203001,1800265362,4.83,4.83
21011203001,1800265588,3.04,3.94
21011203001,1800265589,2.31,3.36
21011203001,1800265757,4.83,4.83
21011203001,1800265758,4.04,4.44
21011203001,1800265760,5.17,4.05
21011203001,1800266008,3.69,4.17
21011203001,1800266010,6.33,4.7
21011203001,1800266011,3.58,4.48
21011203002,1800265238,6.17,6.17
21011203002,1800265299,4.83,6.0
21011203002,1800265588,5.83,6.5
21011203002,1800265589,4.0,5.62
21011203002,1800265759,5.08,6.0
21011203002,1800265760,6.04,6.01
21011203002,1800266007,6.58,6.88
21011203002,1800266010,6.04,6.19
21011203002,1800266011,3.45,5.65
21011203003,1800265238,5.29,5.29
21011203003,1800265299,4.21,5.19
21011203003,1800265362,6.17,6.17
21011203003,1800265588,5.21,6.27
21011203003,1800265589,3.65,5.35
21011203003,1800265758,5.79,6.56
21011203003,1800265759,4.58,5.86
21011203003,1800265760,4.88,5.62
21011203003,1800266007,5.79,6.56
21011203003,1800266008,5.96,6.35
21011203003,1800266010,4.87,5.98
21011203003,1800266011,3.41,5.48
21011203004,1800265238,7.0,7.0
21011203004,1800265299,8.08,7.54
21011203004,1800265362,7.0,7.0
21011203004,1800265589,7.77,7.91
21011203004,1800265760,8.08,7.95
21011203004,1800266011,8.16,7.99
21011203006,1800265238,8.5,8.5
21011203006,1800265299,8.0,8.25
21011203006,1800265589,7.96,8.15
21011203006,1800265760,8.46,8.22
21011203006,1800266011,8.58,8.29
21011203007,1800265238,7.0,7.0
21011203007,1800265299,5.58,6.29
21011203007,1800265588,5.58,6.29
21011203007,1800265589,3.46,5.3
21011203007,1800265758,5.58,6.29
21011203007,1800265760,3.88,5.13
21011203007,1800266007,5.58,6.29
21011203007,1800266008,5.07,5.86
21011203007,1800266010,3.87,5.37
21011203007,1800266011,6.62,5.62
21011203008,1800265238,7.54,7.54
21011203008,1800265299,7.5,7.52
21011203008,1800265589,6.23,7.07
21011203008,1800265760,6.96,7.33
21011203008,1800266011,6.75,7.21
21011203010,1800265238,7.08,7.08
21011203010,1800265299,7.42,7.25
21011203010,1800265362,7.08,7.08
21011203010,1800265587,8.08,8.08
21011203010,1800265589,3.5,6.26
21011203010,1800265760,3.92,5.68
21011203010,1800266008,3.5,6.25
21011203010,1800266011,3.58,5.27
21011203011,1800265238,5.13,5.13
21011203011,1800265299,3.0,4.65
21011203011,1800265362,6.29,6.29
21011203011,1800265588,3.0,4.65
21011203011,1800265589,2.15,3.77
21011203011,1800265757,6.29,6.29
21011203011,1800265758,4.0,5.15
21011203011,1800265759,4.04,4.76
21011203011,1800265760,4.79,4.77
21011203011,1800266008,4.03,4.75
21011203011,1800266010,4.79,4.76
21011203011,1800266011,4.25,4.66
21011203013,1800265238,6.29,6.29
21011203013,1800265299,7.08,6.69
21011203013,1800265362,6.29,6.29
21011203013,1800265587,6.29,6.29
21011203013,1800265589,7.15,6.85
21011203013,1800265757,6.29,6.29
21011203013,1800265760,6.63,6.8
21011203013,1800266006,6.29,6.29
21011203013,1800266011,3.79,6.37
21011203014,1800265238,7.83,7.83
21011203014,1800265299,7.21,7.52
21011203014,1800265588,7.21,7.52
21011203014,1800265589,8.0,7.69
21011203014,1800265760,7.38,7.61
21011203014,1800266007,7.21,7.52
21011203014,1800266011,8.29,7.91
21011203015,1800265238,6.92,6.92
21011203015,1800265299,6.63,7.35
21011203015,1800265362,8.08,8.08
21011203015,1800265588,6.63,7.35
21011203015,1800265589,6.54,7.07
21011203015,1800265760,8.0,7.58
21011203015,1800266011,7.04,7.47
21011203016,1800265238,4.79,4.79
21011203016,1800265299,7.63,7.58
21011203016,1800265362,7.54,7.54
21011203016,1800265589,6.85,7.32
21011203016,1800265760,7.71,7.42
21011203016,1800266008,7.92,7.7
21011203016,1800266011,6.12,7.39
21011203017,1800265238,9.46,9.46
21011203017,1800265299,8.63,9.04
21011203017,1800265589,8.27,8.77
21011203017,1800265760,8.83,8.79
21011203017,1800266011,9.04,8.83
21011203018,1800265238,1.92,1.92
21011203018,1800265589,1.58,2.03
21011203018,1800265760,0.88,1.74
21011203018,1800266011,1.0,1.59
21011203019,1800265238,5.21,5.21
21011203019,1800265299,7.29,6.83
21011203019,1800265362,6.38,6.38
21011203019,1800265587,6.38,6.38
21011203019,1800265589,6.12,6.58
21011203019,1800265760,6.33,6.81
21011203019,1800266011,7.79,7.14
21011203020,1800265238,7.08,7.08
21011203020,1800265299,6.42,6.75
21011203020,1800265588,7.42,7.25
21011203020,1800265589,5.27,6.55
21011203020,1800265759,7.23,7.24
21011203020,1800265760,6.5,7.06
21011203020,1800266010,6.5,7.06
21011203020,1800266011,7.37,7.12
21011203022,1800265238,2.04,2.04
21011203022,1800265299,1.0,1.52
21011203022,1800265589,1.46,1.5
21011203022,1800265757,2.04,2.04
21011203022,1800265758,1.0,1.52
21011203022,1800265760,1.83,1.58
21011203022,1800266007,1.0,1.52
21011203022,1800266010,1.83,1.58
21011203022,1800266011,2.08,1.68
21011203023,1800265238,7.33,7.33
21011203023,1800265299,6.46,6.9
21011203023,1800265362,7.33,7.33
21011203023,1800265587,7.33,7.33
21011203023,1800265588,6.46,6.9
21011203023,1800265589,7.5,7.11
21011203023,1800265757,7.33,7.33
21011203023,1800265758,7.33,7.33
21011203023,1800265760,7.42,7.4
21011203023,1800266006,8.33,8.33
21011203023,1800266011,6.66,7.45
21011203025,1800265238,4.08,4.08
21011203025,1800265299,2.92,3.5
21011203025,1800265362,4.08,4.08
21011203025,1800265587,4.08,4.08
21011203025,1800265588,2.92,3.5
21011203025,1800265589,1.46,2.78
21011203025,1800265757,4.08,4.08
21011203025,1800265758,4.79,4.44
21011203025,1800265759,4.04,4.3
21011203025,1800265760,2.67,3.9
21011203025,1800266006,4.08,4.08
21011203025,1800266010,5.7,4.64
21011203025,1800266011,3.37,4.39
21011203026,1800265238,4.13,4.13
21011203026,1800265299,7.33,6.23
21011203026,1800265362,5.13,5.13
21011203026,1800265587,6.13,6.13
21011203026,1800265589,6.58,6.68
21011203026,1800265760,6.38,6.6
21011203026,1800266008,7.65,7.05
21011203026,1800266010,6.37,6.88
21011203026,1800266011,5.33,6.58
21011203027,1800265238,5.0,5.0
21011203027,1800265299,4.83,5.42
21011203027,1800265362,6.0,6.0
21011203027,1800265588,4.83,5.42
21011203027,1800265589,2.46,4.38
21011203027,1800265759,4.46,5.08
21011203027,1800265760,3.0,4.57
21011203027,1800266011,4.16,4.49
21011303003,1800265238,6.71,6.71
21011303003,1800265299,5.17,5.94
21011303003,1800265362,6.71,6.71
21011303003,1800265588,5.17,5.94
21011303003,1800265589,2.33,4.74
21011303003,1800265757,6.71,6.71
21011303003,1800265758,6.17,6.44
21011303003,1800265759,2.33,5.07
21011303003,1800265760,1.38,4.09
21011303003,1800266006,6.71,6.71
21011303003,1800266007,6.17,6.44
21011303003,1800266008,4.37,5.75
21011303003,1800266010,6.76,6.02
21011303003,1800266011,4.08,5.63
21011303006,1800265238,7.75,7.75
21011303006,1800265299,6.29,7.02
21011303006,1800265362,7.75,7.75
21011303006,1800265588,7.17,7.46
21011303006,1800265589,8.08,7.67
21011303006,1800265757,9.42,9.42
21011303006,1800265758,8.33,8.88
21011303006,1800265760,7.65,8.36
21011303006,1800266011,8.58,8.4
21011303010,1800265238,5.33,5.33
21011303010,1800265299,3.25,4.29
21011303010,1800265588,3.25,4.29
21011303010,1800265589,4.08,4.22
21011303010,1800265757,5.33,5.33
21011303010,1800265759,5.42,4.67
21011303010,1800265760,4.83,4.71
21011303010,1800266007,4.42,4.88
21011303010,1800266008,5.41,5.05
21011303010,1800266010,6.7,5.46
21011303010,1800266011,4.79,5.33
21011303011,1800265238,3.5,3.5
21011303011,1800265299,5.33,4.42
21011303011,1800265362,3.5,3.5
21011303011,1800265589,3.46,4.1
21011303011,1800265757,5.08,5.08
21011303011,1800265760,2.54,4.07
21011303011,1800266008,4.62,5.01
21011303011,1800266010,5.38,5.11
21011303011,1800266011,4.29,4.95
21011303012,1800265238,6.04,6.04
21011303012,1800265299,4.25,5.15
21011303012,1800265362,6.04,6.04
21011303012,1800265588,5.25,5.65
21011303012,1800265589,5.04,5.44
21011303012,1800265757,6.04,6.04
21011303012,1800265759,6.5,5.93
21011303012,1800265760,4.88,5.67
21011303012,1800266006,7.21,7.21
21011303012,1800266007,7.0,7.1
21011303012,1800266008,6.92,7.04
21011303012,1800266011,6.45,6.72
21011303014,1800265238,6.17,6.17
21011303014,1800265299,5.54,5.85
21011303014,1800265362,6.17,6.17
21011303014,1800265588,5.54,5.85
21011303014,1800265589,4.33,5.35
21011303014,1800265760,5.46,5.38
21011303014,1800266010,6.07,5.54
21011303014,1800266011,5.41,5.51
21011303015,1800265238,5.63,5.63
21011303015,1800265299,4.17,4.9
21011303015,1800265362,5.63,5.63
21011303015,1800265588,5.17,5.4
21011303015,1800265589,3.08,4.63
21011303015,1800265759,3.67,4.82
21011303015,1800265760,4.25,4.68
21011303015,1800266006,6.63,6.63
21011303015,1800266011,5.33,5.0
21011303016,1800265238,3.0,3.0
21011303016,1800265299,1.58,2.29
21011303016,1800265589,1.04,1.88
21011303016,1800265759,1.04,1.88
21011303016,1800265760,0.0,1.41
21011303016,1800266011,1.33,1.39
21011303017,1800265238,7.96,7.96
21011303017,1800265299,8.17,8.06
21011303017,1800265589,7.67,7.93
21011303017,1800265760,7.5,7.82
21011303017,1800266011,8.2,7.89
21011303018,1800265238,4.83,4.83
21011303018,1800265299,5.42,5.38
21011303018,1800265362,5.33,5.33
21011303018,1800265589,4.21,4.99
21011303018,1800265758,5.42,5.38
21011303018,1800265760,5.0,4.99
21011303018,1800266008,5.37,5.37
21011303018,1800266010,5.92,5.52
21011303018,1800266011,4.62,5.34
21011303019,1800265238,8.79,8.79
21011303019,1800265531,8.5,8.72
21011303019,1800265773,8.5,8.66
21011303019,1800265903,8.24,8.58
21011303020,1800265238,5.63,5.63
21011303020,1800265299,3.29,4.46
21011303020,1800265362,5.63,5.63
21011303020,1800265589,4.17,4.36
21011303020,1800265759,4.17,4.36
21011303020,1800265760,4.29,4.34
21011303020,1800266006,5.63,5.63
21011303020,1800266008,6.66,5.19
21011303020,1800266010,5.29,5.21
21011303020,1800266011,4.79,5.13
21011303021,1800265238,4.75,4.75
21011303021,1800265299,4.17,4.83
21011303021,1800265362,5.5,5.5
21011303021,1800265588,5.04,5.27
21011303021,1800265589,4.33,4.96
21011303021,1800265760,4.35,4.8
21011303021,1800266010,4.34,4.79
21011303021,1800266011,3.75,4.59
21011303023,1800265238,4.42,4.42
21011303023,1800265299,4.38,4.65
21011303023,1800265362,4.92,4.92
21011303023,1800265588,5.38,5.15
21011303023,1800265589,3.54,4.61
21011303023,1800265759,4.42,4.9
21011303023,1800265760,5.85,5.15
21011303023,1800266007,5.38,5.15
21011303023,1800266008,4.41,4.9
21011303023,1800266010,5.84,5.15
21011303023,1800266011,5.08,5.13
21011403001,1800265238,8.33,8.33
21011403001,1800265299,7.5,7.92
21011403001,1800265589,7.77,7.86
21011403001,1800265760,3.73,6.79
21011403001,1800266010,5.38,7.22
21011403001,1800266011,5.76,6.92
21011403003,1800265238,4.33,4.33
21011403003,1800265299,2.13,3.23
21011403003,1800265587,5.21,5.21
21011403003,1800265588,4.0,4.6
21011403003,1800265589,2.12,3.73
21011403003,1800265760,0.96,3.01
21011403003,1800266006,5.21,5.21
21011403003,1800266008,2.11,3.72
21011403003,1800266010,1.5,3.15
21011403003,1800266011,2.88,3.09
21011403004,1800265238,6.29,6.29
21011403004,1800265299,2.17,4.23
21011403004,1800265587,6.29,6.29
21011403004,1800265588,4.96,5.63
21011403004,1800265589,3.12,4.74
21011403004,1800265758,4.96,5.63
21011403004,1800265759,3.81,4.99
21011403004,1800265760,1.62,4.11
21011403004,1800266008,3.8,4.98
21011403004,1800266010,2.53,4.35
21011403004,1800266011,2.73,4.01
21011403005,1800265238,4.5,4.5
21011403005,1800265299,1.71,3.1
21011403005,1800265588,3.29,3.9
21011403005,1800265589,3.15,3.64
21011403005,1800265760,0.92,2.93
21011403005,1800266010,4.19,3.78
21011403005,1800266011,3.19,3.65
21011403006,1800265238,3.67,3.67
21011403006,1800265299,3.79,3.73
21011403006,1800265362,3.67,3.67
21011403006,1800265587,4.54,4.54
21011403006,1800265589,5.62,4.68
21011403006,1800265758,4.54,4.54
21011403006,1800265760,6.54,5.34
21011403006,1800266006,5.13,5.13
21011403006,1800266007,4.54,4.83
21011403006,1800266011,5.38,5.46
21011403007,1800265238,8.71,8.71
21011403007,1800265299,8.08,8.4
21011403007,1800265589,7.27,8.0
21011403007,1800265760,7.65,7.91
21011403007,1800266011,7.96,7.92
21011403008,1800265238,4.46,4.46
21011403008,1800265299,4.29,4.38
21011403008,1800265587,5.46,5.46
21011403008,1800265589,4.08,4.59
21011403008,1800265758,4.29,4.88
21011403008,1800265760,4.88,4.67
21011403008,1800266006,5.46,5.46
21011403008,1800266007,4.29,4.88
21011403008,1800266011,4.23,4.57
21011403009,1800265238,6.13,6.13
21011403009,1800265299,4.46,5.29
21011403009,1800265587,8.0,8.0
21011403009,1800265589,6.19,6.22
21011403009,1800265758,5.46,6.73
21011403009,1800265760,6.12,6.43
21011403009,1800266007,5.46,6.73
21011403009,1800266011,4.07,5.94
21011403010,1800265238,6.46,6.46
21011403010,1800265299,2.67,4.56
21011403010,1800265588,4.42,5.44
21011403010,1800265589,5.23,5.36
21011403010,1800265757,7.21,7.21
21011403010,1800265758,5.17,6.19
21011403010,1800265760,5.23,5.69
21011403010,1800266007,5.17,6.19
21011403010,1800266008,6.15,6.17
21011403010,1800266010,7.11,6.42
21011403010,1800266011,4.34,5.99
21011403011,1800265238,3.83,3.83
21011403011,1800265299,4.08,3.96
21011403011,1800265587,5.21,5.21
21011403011,1800265589,4.65,4.65
21011403011,1800265758,4.08,4.65
21011403011,1800265760,4.92,4.72
21011403011,1800266006,5.21,5.21
21011403011,1800266007,4.08,4.65
21011403011,1800266010,5.84,4.96
21011403011,1800266011,2.92,4.53
21011403012,1800265238,4.75,4.75
21011403012,1800265299,3.58,4.17
21011403012,1800265587,5.63,5.63
21011403012,1800265588,5.38,5.5
21011403012,1800265589,5.5,5.5
21011403012,1800265758,5.38,5.5
21011403012,1800265760,4.38,5.21
21011403012,1800266006,6.5,6.5
21011403012,1800266007,5.38,5.94
21011403012,1800266008,7.23,6.39
21011403012,1800266010,6.07,6.31
21011403012,1800266011,4.61,5.96
21011403013,1800265238,3.25,3.25
21011403013,1800265299,4.88,4.06
21011403013,1800265587,5.13,5.13
21011403013,1800265588,4.88,5.0
21011403013,1800265589,4.38,4.78
21011403013,1800265758,5.63,5.38
21011403013,1800265760,4.96,5.01
21011403013,1800266006,5.13,5.13
21011403013,1800266007,5.63,5.38
21011403013,1800266008,4.38,5.02
21011403013,1800266010,6.03,5.29
21011403013,1800266011,5.19,5.26
21011403014,1800265238,4.42,4.42
21011403014,1800265299,4.17,4.29
21011403014,1800265587,6.17,6.17
21011403014,1800265589,5.54,5.3
21011403014,1800265758,4.17,5.17
21011403014,1800265760,6.23,5.75
21011403014,1800266006,6.17,6.17
21011403014,1800266007,5.17,5.67
21011403014,1800266011,6.42,6.07
21011503001,1800265238,7.88,7.88
21011503001,1800265299,8.13,8.0
21011503001,1800265589,7.35,7.77
21011503001,1800265760,6.96,7.56
21011503001,1800266010,7.76,7.77
21011503001,1800266011,8.12,7.83
21011505002,1800265395,7.58,7.58
21011505002,1800265531,6.23,7.18
21011505002,1800265549,7.79,7.68
21011505002,1800265773,5.68,6.76
21011505002,1800265901,6.92,7.42
21011505002,1800265902,7.57,7.46
21011505002,1800265903,6.56,6.72
21020101001,1800265267,8.58,8.92
21020101001,1800265469,7.79,8.55
21020101001,1800265814,8.67,8.58
21020101001,1800265934,9.35,8.73
21020101002,1800265267,8.04,8.6
21020101002,1800265469,7.88,8.36
21020101002,1800265814,8.56,8.42
21020101002,1800265934,8.83,8.49
21020101004,1800265267,8.04,8.4
21020101004,1800265469,8.0,8.27
21020101004,1800265814,8.7,8.39
21020101004,1800265934,9.04,8.51
21020101005,1800265267,7.96,8.54
21020101005,1800265469,7.88,8.32
21020101005,1800265814,8.15,8.28
21020101005,1800265934,8.39,8.3
21020101006,1800265267,7.54,8.26
21020101006,1800265469,7.54,8.03
21020101006,1800265814,7.44,7.87
21020101006,1800265934,7.74,7.85
21020101007,1800265267,7.54,8.2
21020101007,1800265469,7.17,7.86
21020101007,1800265814,7.78,7.84
21020101007,1800265934,8.43,7.95
21020104001,1800265270,4.88,5.66
21020104001,1800265340,6.38,6.38
21020104001,1800265518,6.71,6.41
21020104001,1800265599,7.08,7.08
21020104001,1800265817,4.54,6.1
21020104001,1800265821,6.13,6.62
21020104001,1800265988,6.09,6.33
21020104002,1800265270,6.38,7.3
